#wvl [um]        modulation
3.85059684       0.0239474167      
3.8491147        0.0243621385      
3.84763371       0.0240477658      
3.84615385       0.0239297706      
3.84467512       0.0241683804      
3.84319754       0.0239656924      
3.84172109       0.024211731       
3.84024578       0.0239771937      
3.83877159       0.024062464       
3.83729854       0.0242295724      
3.83582662       0.0243434783      
3.83435583       0.0240983341      
3.83288616       0.0240065796      
3.83141762       0.0241198287      
3.82995021       0.0243893805      
3.82848392       0.0240353167      
3.82701875       0.0239210032      
3.82555471       0.0239907888      
3.82409178       0.0239668025      
3.82262997       0.0240285263      
3.82116928       0.0239741376      
3.8197097        0.0243001575      
3.81825124       0.0241066061      
3.81679389       0.023983263       
3.81533766       0.0242885848      
3.81388253       0.0240234254      
3.81242852       0.0239390778      
3.81097561       0.0241569116      
3.80952381       0.0242943         
3.80807312       0.0240507389      
3.80662352       0.023917377       
3.80517504       0.0239626569      
3.80372765       0.0240049258      
3.80228137       0.0240143543      
3.80083618       0.0241261844      
3.7993921        0.0239964848      
3.79794911       0.0242292146      
3.79650721       0.0239340294      
3.79506641       0.0240294148      
3.79362671       0.0240673484      
3.79218809       0.0241244955      
3.79075057       0.0239917061      
3.78931413       0.0239493196      
3.78787879       0.0240481585      
3.78644453       0.0239982505      
3.78501136       0.024427096       
3.78357927       0.0243489384      
3.78214826       0.0240210236      
3.78071834       0.0243854983      
3.77928949       0.0239839183      
3.77786173       0.0239577998      
3.77643505       0.0239180852      
3.77500944       0.0239637014      
3.77358491       0.0239904307      
3.77216145       0.0240336409      
3.77073906       0.0244443574      
3.76931775       0.0242574371      
3.76789751       0.0239761902      
3.76647834       0.0239520004      
3.76506024       0.0240015426      
3.76364321       0.023996863       
3.76222724       0.0240211129      
3.76081234       0.0241086601      
3.7593985        0.0240184123      
3.75798572       0.0240705595      
3.756574         0.024020745       
3.75516335       0.024221392       
3.75375375       0.024070993       
3.75234522       0.0240361313      
3.75093773       0.0240404756      
3.74953131       0.0239368735      
3.74812594       0.0240026471      
3.74672162       0.0239245577      
3.74531835       0.0244999378      
3.74391614       0.0239884925      
3.74251497       0.0241005202      
3.74111485       0.0239774461      
3.73971578       0.0239946756      
3.73831776       0.0239459999      
3.73692078       0.0242693232      
3.73552484       0.0242911848      
3.73412995       0.0240088667      
3.7327361        0.024132847       
3.73134328       0.0240085951      
3.72995151       0.0240132659      
3.72856078       0.0239492724      
3.72717108       0.0241382731      
3.72578241       0.0243620479      
3.72439479       0.0239355272      
3.72300819       0.0240817982      
3.72162263       0.0239969894      
3.7202381        0.0239673014      
3.71885459       0.0240379813      
3.71747212       0.0240139283      
3.71609067       0.024223498       
3.71471025       0.0239441114      
3.71333086       0.0239429578      
3.71195249       0.0241755954      
3.71057514       0.0239837527      
3.70919881       0.0240418415      
3.70782351       0.0240951541      
3.70644922       0.0239438102      
3.70507595       0.0240617581      
3.7037037        0.0240506635      
3.70233247       0.0239444966      
3.70096225       0.0242502055      
3.69959304       0.0241639864      
3.69822485       0.024357597       
3.69685767       0.0239715386      
3.6954915        0.0239893158      
3.69412634       0.0241253818      
3.69276219       0.0242430097      
3.69139904       0.0240115363      
3.6900369        0.0241047581      
3.68867577       0.0242420086      
3.68731563       0.0240218913      
3.68595651       0.0241527856      
3.68459838       0.0241589714      
3.68324125       0.0242320217      
3.68188513       0.0241293657      
3.68053          0.0241267625      
3.67917586       0.0239794335      
3.67782273       0.0241761661      
3.67647059       0.0241161458      
3.67511944       0.0242979222      
3.67376929       0.0243741616      
3.67242012       0.0239839617      
3.67107195       0.0241281899      
3.66972477       0.0239655892      
3.66837858       0.0240129804      
3.66703337       0.0239876214      
3.66568915       0.0242525666      
3.66434591       0.0244389679      
3.66300366       0.0242179767      
3.66166239       0.0240443507      
3.66032211       0.0239770241      
3.6589828        0.0243304696      
3.65764448       0.0239535418      
3.65630713       0.0240129048      
3.65497076       0.0240561524      
3.65363537       0.023998485       
3.65230095       0.024380932       
3.65096751       0.0240109839      
3.64963504       0.0242096837      
3.64830354       0.0239980625      
3.64697301       0.0241250907      
3.64564346       0.0239821866      
3.64431487       0.024114813       
3.64298725       0.0240992577      
3.6416606        0.0240335287      
3.64033491       0.0240171187      
3.63901019       0.0243552124      
3.63768643       0.0244635541      
